session_id,task_id,model,domain,injection_type,predicted_stage,ground_truth_stage,confidence,method,final_correct,correct_attribution
p3_deepseek_v3_medical_049_217c5b,medical_049,deepseek_v3,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_medical_060_014cf4,medical_060,deepseek_v3,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_medical_068_d6704f,medical_068,deepseek_v3,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_medical_070_9158c7,medical_070,deepseek_v3,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_medical_074_59e0ae,medical_074,deepseek_v3,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_medical_089_deec90,medical_089,deepseek_v3,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_medical_094_00a30f,medical_094,deepseek_v3,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_medical_096_2897fa,medical_096,deepseek_v3,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_weather_003_780450,weather_003,deepseek_v3,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_weather_032_a7147a,weather_032,deepseek_v3,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_weather_041_ce33fd,weather_041,deepseek_v3,weather,p3_false_belief,output_generation,memory_write,0.7,heuristic,False,False
p3_deepseek_v3_weather_057_c50a78,weather_057,deepseek_v3,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_weather_061_180ac2,weather_061,deepseek_v3,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_weather_067_6e8b58,weather_067,deepseek_v3,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_weather_076_eaccc7,weather_076,deepseek_v3,weather,p3_false_belief,output_generation,memory_write,0.7,heuristic,False,False
p3_deepseek_v3_weather_080_ef25a1,weather_080,deepseek_v3,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_weather_088_52b8ef,weather_088,deepseek_v3,weather,p3_false_belief,output_generation,memory_write,0.7,heuristic,False,False
p3_deepseek_v3_weather_091_b147c7,weather_091,deepseek_v3,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_weather_096_be9d94,weather_096,deepseek_v3,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_deepseek_v3_weather_097_3602f9,weather_097,deepseek_v3,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_calendar_003_a793cc,calendar_003,gemini_20_flash,calendar,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_calendar_008_80e2e5,calendar_008,gemini_20_flash,calendar,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_calendar_020_e2dcec,calendar_020,gemini_20_flash,calendar,p3_false_belief,memory_retrieval,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_calendar_024_414ade,calendar_024,gemini_20_flash,calendar,p3_false_belief,output_generation,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_calendar_028_6eb59f,calendar_028,gemini_20_flash,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_calendar_029_86d314,calendar_029,gemini_20_flash,calendar,p3_false_belief,output_generation,memory_write,0.7,heuristic,False,False
p3_gemini_20_flash_calendar_033_890533,calendar_033,gemini_20_flash,calendar,p3_false_belief,output_generation,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_calendar_034_46138b,calendar_034,gemini_20_flash,calendar,p3_false_belief,output_generation,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_calendar_039_85a611,calendar_039,gemini_20_flash,calendar,p3_false_belief,output_generation,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_calendar_043_7fc306,calendar_043,gemini_20_flash,calendar,p3_false_belief,memory_retrieval,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_calendar_051_091198,calendar_051,gemini_20_flash,calendar,p3_false_belief,output_generation,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_calendar_053_77bb0a,calendar_053,gemini_20_flash,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_calendar_054_23d588,calendar_054,gemini_20_flash,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_calendar_059_e08162,calendar_059,gemini_20_flash,calendar,p3_false_belief,output_generation,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_calendar_060_abbe74,calendar_060,gemini_20_flash,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_calendar_066_547396,calendar_066,gemini_20_flash,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_calendar_072_0aaff0,calendar_072,gemini_20_flash,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_calendar_073_a620a4,calendar_073,gemini_20_flash,calendar,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_calendar_075_755876,calendar_075,gemini_20_flash,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_calendar_084_dcb464,calendar_084,gemini_20_flash,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_calendar_093_e9a93b,calendar_093,gemini_20_flash,calendar,p3_false_belief,tool_execution,memory_write,0.9,schema_check,False,False
p3_gemini_20_flash_calendar_096_17efda,calendar_096,gemini_20_flash,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_001_97894d,medical_001,gemini_20_flash,medical,p3_false_belief,output_generation,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_medical_003_93a91b,medical_003,gemini_20_flash,medical,p3_false_belief,memory_write,memory_write,0.7,llm_judge,False,True
p3_gemini_20_flash_medical_049_b547e9,medical_049,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_060_82f52e,medical_060,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_068_2347b1,medical_068,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_069_ce5bd1,medical_069,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_070_dc1f83,medical_070,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_074_88197c,medical_074,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_087_5ccb15,medical_087,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_089_58a452,medical_089,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_093_c1b5e8,medical_093,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_094_195847,medical_094,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_096_31f2dc,medical_096,gemini_20_flash,medical,p3_false_belief,output_generation,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_medical_097_e055dd,medical_097,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_medical_098_12271a,medical_098,gemini_20_flash,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_weather_003_be0217,weather_003,gemini_20_flash,weather,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_weather_011_9c7df5,weather_011,gemini_20_flash,weather,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_weather_016_bfccb6,weather_016,gemini_20_flash,weather,p3_false_belief,memory_write,memory_write,0.7,llm_judge,False,True
p3_gemini_20_flash_weather_028_2387e6,weather_028,gemini_20_flash,weather,p3_false_belief,tool_execution,memory_write,0.9,schema_check,False,False
p3_gemini_20_flash_weather_031_d14fa8,weather_031,gemini_20_flash,weather,p3_false_belief,output_generation,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_weather_032_a4b6d3,weather_032,gemini_20_flash,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_weather_040_9328c0,weather_040,gemini_20_flash,weather,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_weather_041_da33a9,weather_041,gemini_20_flash,weather,p3_false_belief,output_generation,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_weather_067_9e9b4d,weather_067,gemini_20_flash,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_weather_068_99a201,weather_068,gemini_20_flash,weather,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_weather_071_a13d35,weather_071,gemini_20_flash,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_weather_077_1c76cb,weather_077,gemini_20_flash,weather,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_weather_080_2faae6,weather_080,gemini_20_flash,weather,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_weather_086_8db6c3,weather_086,gemini_20_flash,weather,p3_false_belief,output_generation,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_weather_088_1a7060,weather_088,gemini_20_flash,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_weather_090_14272a,weather_090,gemini_20_flash,weather,p3_false_belief,memory_write,memory_write,0.7,llm_judge,False,True
p3_gemini_20_flash_weather_091_69a18a,weather_091,gemini_20_flash,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gemini_20_flash_weather_095_983e76,weather_095,gemini_20_flash,weather,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gemini_20_flash_weather_096_bcb18c,weather_096,gemini_20_flash,weather,p3_false_belief,memory_write,memory_write,0.7,llm_judge,False,True
p3_gemini_20_flash_weather_097_1f7b09,weather_097,gemini_20_flash,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_001_9f1a39,calendar_001,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_006_d1a147,calendar_006,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_010_4bcfd0,calendar_010,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_016_3cd6d6,calendar_016,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_020_9746ff,calendar_020,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_024_2fd36c,calendar_024,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_029_9956cd,calendar_029,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_034_94739a,calendar_034,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_039_cae924,calendar_039,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_051_2a86ff,calendar_051,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_053_c31b77,calendar_053,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_073_c29f36,calendar_073,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_calendar_075_084e94,calendar_075,gpt4o_mini,calendar,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_001_761430,medical_001,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_003_c50292,medical_003,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_021_78d4f3,medical_021,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_031_ca8f87,medical_031,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_032_de1c0b,medical_032,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_039_4dbe72,medical_039,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_047_505b23,medical_047,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_049_5f7162,medical_049,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_060_e02cf4,medical_060,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_068_369c8f,medical_068,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_070_83dc40,medical_070,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_074_069e28,medical_074,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_089_565dc2,medical_089,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_093_55e761,medical_093,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_094_03f828,medical_094,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_096_031eef,medical_096,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_medical_098_d5f968,medical_098,gpt4o_mini,medical,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_003_167c1b,weather_003,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_011_e33ebb,weather_011,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_016_af6960,weather_016,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_028_da284b,weather_028,gpt4o_mini,weather,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gpt4o_mini_weather_032_d9df5a,weather_032,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_035_fcad26,weather_035,gpt4o_mini,weather,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gpt4o_mini_weather_040_7c5a5c,weather_040,gpt4o_mini,weather,p3_false_belief,memory_retrieval,memory_write,0.7,llm_judge,False,False
p3_gpt4o_mini_weather_041_80399c,weather_041,gpt4o_mini,weather,p3_false_belief,tool_execution,memory_write,0.7,llm_judge,False,False
p3_gpt4o_mini_weather_061_0dff8b,weather_061,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_068_c0a9e0,weather_068,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_071_028b19,weather_071,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_076_037a82,weather_076,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_077_2b9fda,weather_077,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_079_056ad9,weather_079,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_091_ebbe81,weather_091,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_095_7dd988,weather_095,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_097_e4b869,weather_097,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p3_gpt4o_mini_weather_098_85af2a,weather_098,gpt4o_mini,weather,p3_false_belief,parameter_generation,memory_write,0.95,schema_check,False,False
p4_wrong_parameter_spec_deepseek_v3_calendar_007_b411fa,calendar_007,deepseek_v3,calendar,p4_wrong_parameter_spec,output_generation,planning,0.7,heuristic,False,False
p4_wrong_parameter_spec_deepseek_v3_calendar_021_069db8,calendar_021,deepseek_v3,calendar,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_calendar_032_1b157c,calendar_032,deepseek_v3,calendar,p4_wrong_parameter_spec,output_generation,planning,0.7,heuristic,False,False
p4_wrong_parameter_spec_deepseek_v3_calendar_056_06343c,calendar_056,deepseek_v3,calendar,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_calendar_081_ae7db4,calendar_081,deepseek_v3,calendar,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_calendar_088_e47f81,calendar_088,deepseek_v3,calendar,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0004_f7d841,toolbench_syn_0004,deepseek_v3,weather,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0040_cc2170,toolbench_syn_0040,deepseek_v3,medical,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0045_813d8d,toolbench_syn_0045,deepseek_v3,weather,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0048_5b52be,toolbench_syn_0048,deepseek_v3,medical,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0053_7d2af9,toolbench_syn_0053,deepseek_v3,weather,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0058_949911,toolbench_syn_0058,deepseek_v3,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0062_ce9edb,toolbench_syn_0062,deepseek_v3,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0070_8ee260,toolbench_syn_0070,deepseek_v3,medical,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0074_af0e0c,toolbench_syn_0074,deepseek_v3,weather,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0092_dcdade,toolbench_syn_0092,deepseek_v3,medical,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0094_f07261,toolbench_syn_0094,deepseek_v3,medical,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0096_8d7fd0,toolbench_syn_0096,deepseek_v3,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_calendar_007_dadd74,calendar_007,gemini_20_flash,calendar,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_calendar_056_826cfd,calendar_056,gemini_20_flash,calendar,p4_wrong_parameter_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_parameter_spec_gemini_20_flash_calendar_072_0c0888,calendar_072,gemini_20_flash,calendar,p4_wrong_parameter_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_parameter_spec_gemini_20_flash_calendar_088_9088ee,calendar_088,gemini_20_flash,calendar,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_calendar_100_6e3d04,calendar_100,gemini_20_flash,calendar,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0004_e984ba,toolbench_syn_0004,gemini_20_flash,weather,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0040_3cd971,toolbench_syn_0040,gemini_20_flash,medical,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0045_293afc,toolbench_syn_0045,gemini_20_flash,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0048_37107c,toolbench_syn_0048,gemini_20_flash,medical,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0053_76cea6,toolbench_syn_0053,gemini_20_flash,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0058_7f0d24,toolbench_syn_0058,gemini_20_flash,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0062_57a401,toolbench_syn_0062,gemini_20_flash,weather,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0070_2c02e0,toolbench_syn_0070,gemini_20_flash,medical,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0074_1d80db,toolbench_syn_0074,gemini_20_flash,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0092_407b13,toolbench_syn_0092,gemini_20_flash,medical,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0094_1e720f,toolbench_syn_0094,gemini_20_flash,medical,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_toolbench_syn_0096_2352b8,toolbench_syn_0096,gemini_20_flash,weather,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gemini_20_flash_weather_051_086c1a,weather_051,gemini_20_flash,weather,p4_wrong_parameter_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_parameter_spec_gemini_20_flash_weather_086_31b89d,weather_086,gemini_20_flash,weather,p4_wrong_parameter_spec,planning,planning,0.7,llm_judge,False,True
p4_wrong_parameter_spec_gpt4o_mini_calendar_007_5881de,calendar_007,gpt4o_mini,calendar,p4_wrong_parameter_spec,output_generation,planning,0.7,heuristic,False,False
p4_wrong_parameter_spec_gpt4o_mini_calendar_054_705482,calendar_054,gpt4o_mini,calendar,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_calendar_056_1cc0be,calendar_056,gpt4o_mini,calendar,p4_wrong_parameter_spec,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_parameter_spec_gpt4o_mini_calendar_072_fd1de5,calendar_072,gpt4o_mini,calendar,p4_wrong_parameter_spec,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_parameter_spec_gpt4o_mini_calendar_088_d29a18,calendar_088,gpt4o_mini,calendar,p4_wrong_parameter_spec,parameter_generation,planning,0.95,schema_check,False,False
p4_wrong_parameter_spec_gpt4o_mini_calendar_100_a875c5,calendar_100,gpt4o_mini,calendar,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0004_531634,toolbench_syn_0004,gpt4o_mini,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0034_822329,toolbench_syn_0034,gpt4o_mini,calendar,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0040_ab0be3,toolbench_syn_0040,gpt4o_mini,medical,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0045_587964,toolbench_syn_0045,gpt4o_mini,weather,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0048_dfccb6,toolbench_syn_0048,gpt4o_mini,medical,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0053_1d639a,toolbench_syn_0053,gpt4o_mini,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0058_5b6448,toolbench_syn_0058,gpt4o_mini,weather,p4_wrong_parameter_spec,tool_execution,planning,0.7,llm_judge,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0062_670a47,toolbench_syn_0062,gpt4o_mini,weather,p4_wrong_parameter_spec,output_generation,planning,0.7,heuristic,False,False
p4_wrong_parameter_spec_gpt4o_mini_toolbench_syn_0070_2e9d06,toolbench_syn_0070,gpt4o_mini,medical,p4_wrong_parameter_spec,output_generation,planning,0.7,llm_judge,False,False
