session_id,task_id,model,domain,difficulty,source,error_type,tool_selected,tool_correct,final_correct,eps,weps,reached_output,cascade_count,cost
p2_semantic_wrong_gpt41_nano_toolbench_syn_0042_dcb743,toolbench_syn_0042,gpt41_nano,weather,medium,toolbench_synthetic,semantic_wrong,get_forecast,False,False,2,1.2,True,2,0.0001508
p2_semantic_wrong_gpt41_nano_toolbench_syn_0063_3285c7,toolbench_syn_0063,gpt41_nano,weather,easy,toolbench_synthetic,semantic_wrong,get_weather,True,False,1,1.0,True,1,5.98e-05
p2_semantic_wrong_gpt41_nano_medical_032_37acc8,medical_032,gpt41_nano,medical,easy,synthetic,semantic_wrong,check_drug_interaction,True,True,1,0.6,False,0,6.12e-05
p2_semantic_wrong_gpt41_nano_weather_062_cac51d,weather_062,gpt41_nano,weather,medium,synthetic,semantic_wrong,get_weather,True,True,1,0.6,False,0,0.0002268999999999
p2_semantic_wrong_gpt41_nano_medical_025_19dec3,medical_025,gpt41_nano,medical,easy,synthetic,semantic_wrong,get_patient_record,True,True,0,0.0,False,1,5.93e-05
p2_semantic_wrong_gpt41_nano_medical_065_9e3f87,medical_065,gpt41_nano,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,0,0.0001887
p2_semantic_wrong_gpt41_nano_toolbench_syn_0012_d07e92,toolbench_syn_0012,gpt41_nano,calendar,easy,toolbench_synthetic,semantic_wrong,get_events,False,True,0,0.0,False,2,5.8800000000000006e-05
p2_semantic_wrong_gpt41_nano_toolbench_syn_0056_51b4b6,toolbench_syn_0056,gpt41_nano,calendar,easy,toolbench_synthetic,semantic_wrong,get_events,False,True,0,0.0,False,1,0.0001316
p2_semantic_wrong_gpt41_nano_calendar_003_54b0c7,calendar_003,gpt41_nano,calendar,easy,synthetic,semantic_wrong,create_event,True,True,1,0.6,False,1,0.0001361
p2_semantic_wrong_gpt41_nano_calendar_060_ab2875,calendar_060,gpt41_nano,calendar,medium,synthetic,semantic_wrong,get_events,True,False,2,1.2,True,2,0.0001645
p2_semantic_wrong_gpt41_nano_toolbench_syn_0044_6170aa,toolbench_syn_0044,gpt41_nano,medical,easy,toolbench_synthetic,semantic_wrong,,False,False,0,0.0,False,0,5.37e-05
p2_semantic_wrong_gpt41_nano_toolbench_syn_0010_2336e5,toolbench_syn_0010,gpt41_nano,weather,medium,toolbench_synthetic,semantic_wrong,get_forecast,False,False,2,1.2,True,2,0.0001523
p2_semantic_wrong_gpt41_nano_toolbench_syn_0072_94777d,toolbench_syn_0072,gpt41_nano,weather,easy,toolbench_synthetic,semantic_wrong,get_historical,False,False,1,1.0,True,2,8.730000000000001e-05
p2_semantic_wrong_gpt41_nano_toolbench_syn_0037_5efb3b,toolbench_syn_0037,gpt41_nano,calendar,medium,toolbench_synthetic,semantic_wrong,get_events,False,False,1,1.0,True,2,6.390000000000001e-05
p2_semantic_wrong_gpt41_nano_toolbench_syn_0065_e373dc,toolbench_syn_0065,gpt41_nano,calendar,medium,toolbench_synthetic,semantic_wrong,get_events,False,True,1,0.6,False,1,0.0001264
p2_semantic_wrong_gpt41_nano_medical_082_86d0a0,medical_082,gpt41_nano,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,1,1.0,True,2,8.770000000000002e-05
p2_semantic_wrong_gpt41_nano_medical_044_5772f6,medical_044,gpt41_nano,medical,easy,synthetic,semantic_wrong,get_patient_record,True,True,0,0.0,False,1,5.08e-05
p2_semantic_wrong_gpt41_nano_weather_085_edc9b7,weather_085,gpt41_nano,weather,medium,synthetic,semantic_wrong,get_weather,True,True,0,0.0,False,1,0.0002095
p2_semantic_wrong_gpt41_nano_weather_066_f1a39a,weather_066,gpt41_nano,weather,medium,synthetic,semantic_wrong,get_forecast,False,True,0,0.0,False,2,0.0001642
p2_semantic_wrong_gpt41_nano_medical_073_02ad4a,medical_073,gpt41_nano,medical,medium,synthetic,semantic_wrong,get_patient_record,True,False,2,1.2,True,1,0.0002002
p2_semantic_wrong_gpt41_nano_weather_065_c39f2c,weather_065,gpt41_nano,weather,medium,synthetic,semantic_wrong,get_weather,True,True,1,0.6,False,0,0.0002263
p2_semantic_wrong_gpt41_nano_medical_049_961b07,medical_049,gpt41_nano,medical,easy,synthetic,semantic_wrong,get_patient_record,True,True,0,0.0,False,1,4.89e-05
p2_semantic_wrong_gpt41_nano_calendar_024_ed190b,calendar_024,gpt41_nano,calendar,easy,synthetic,semantic_wrong,get_events,True,True,0,0.0,False,1,5.910000000000001e-05
p2_semantic_wrong_gpt41_nano_weather_044_ec10da,weather_044,gpt41_nano,weather,easy,synthetic,semantic_wrong,get_forecast,False,True,1,0.6,False,2,0.0001384
p2_semantic_wrong_gpt41_nano_toolbench_syn_0075_b89fe3,toolbench_syn_0075,gpt41_nano,weather,medium,toolbench_synthetic,semantic_wrong,get_forecast,False,False,2,1.2,True,2,0.0001497
p2_semantic_wrong_gpt41_nano_calendar_023_1d9039,calendar_023,gpt41_nano,calendar,easy,synthetic,semantic_wrong,create_event,True,True,0,0.0,False,1,7.67e-05
p2_semantic_wrong_gpt41_nano_calendar_058_f1fd3f,calendar_058,gpt41_nano,calendar,medium,synthetic,semantic_wrong,get_events,True,False,1,1.0,True,1,0.0001972
p2_semantic_wrong_gpt41_nano_weather_030_24cd91,weather_030,gpt41_nano,weather,easy,synthetic,semantic_wrong,get_forecast,True,True,1,0.6,False,1,0.0001509
p2_type_mismatch_o3_mini_weather_097_f4bc17,weather_097,o3_mini,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.0105842
p2_type_mismatch_o3_mini_weather_089_5c8a9f,weather_089,o3_mini,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,0,0.0184646
p2_type_mismatch_o3_mini_toolbench_syn_0003_29ceeb,toolbench_syn_0003,o3_mini,calendar,hard,toolbench_synthetic,type_mismatch,create_event,True,True,1,0.3,False,1,0.0095051
p2_type_mismatch_o3_mini_calendar_100_ccaf22,calendar_100,o3_mini,calendar,medium,synthetic,type_mismatch,get_events,True,False,2,0.6,True,2,0.0093071
p2_type_mismatch_o3_mini_weather_051_eb0715,weather_051,o3_mini,weather,medium,synthetic,type_mismatch,get_forecast,False,False,2,0.6,True,2,0.0157201
p2_type_mismatch_o3_mini_calendar_032_059204,calendar_032,o3_mini,calendar,easy,synthetic,type_mismatch,get_events,True,False,2,0.6,True,1,0.0041096
p2_type_mismatch_o3_mini_medical_098_dc7161,medical_098,o3_mini,medical,medium,synthetic,type_mismatch,get_patient_record,True,False,2,0.6,True,2,0.0088374
p2_type_mismatch_o3_mini_calendar_021_a94c9f,calendar_021,o3_mini,calendar,easy,synthetic,type_mismatch,create_event,True,True,1,0.3,False,1,0.003839
p2_type_mismatch_o3_mini_toolbench_syn_0058_8a7d73,toolbench_syn_0058,o3_mini,weather,easy,toolbench_synthetic,type_mismatch,get_forecast,False,False,2,0.6,True,1,0.0063811
p2_type_mismatch_o3_mini_toolbench_syn_0070_cd6e1d,toolbench_syn_0070,o3_mini,medical,hard,toolbench_synthetic,type_mismatch,get_patient_record,True,False,2,0.6,True,0,0.002882
p2_type_mismatch_o3_mini_calendar_081_4e67ac,calendar_081,o3_mini,calendar,medium,synthetic,type_mismatch,create_event,True,False,2,0.6,True,0,0.0091938
p2_type_mismatch_o3_mini_weather_038_781369,weather_038,o3_mini,weather,easy,synthetic,type_mismatch,get_forecast,True,True,1,0.3,False,2,0.0033385
p2_type_mismatch_o3_mini_calendar_061_5fb892,calendar_061,o3_mini,calendar,medium,synthetic,type_mismatch,create_event,True,False,2,0.6,True,0,0.0059994
p2_type_mismatch_o3_mini_weather_005_a9c9bd,weather_005,o3_mini,weather,easy,synthetic,type_mismatch,get_forecast,True,True,1,0.3,False,1,0.0082676
p2_type_mismatch_o3_mini_toolbench_syn_0004_934f6a,toolbench_syn_0004,o3_mini,weather,hard,toolbench_synthetic,type_mismatch,get_weather,True,False,2,0.6,True,0,0.0036608
p2_type_mismatch_o3_mini_weather_094_a6b1c9,weather_094,o3_mini,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.0106293
p2_type_mismatch_o3_mini_calendar_089_fcc8e9,calendar_089,o3_mini,calendar,medium,synthetic,type_mismatch,create_event,True,False,2,0.6,True,0,0.0049896
p2_type_mismatch_o3_mini_toolbench_syn_0074_d34162,toolbench_syn_0074,o3_mini,weather,medium,toolbench_synthetic,type_mismatch,get_weather,True,False,2,0.6,True,0,0.0030855
p2_type_mismatch_o3_mini_medical_093_ac21c2,medical_093,o3_mini,medical,medium,synthetic,type_mismatch,get_patient_record,True,True,1,0.3,False,0,0.0104907
p2_type_mismatch_o3_mini_weather_095_217e22,weather_095,o3_mini,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.0137621
p2_type_mismatch_o3_mini_toolbench_syn_0040_c8ba3f,toolbench_syn_0040,o3_mini,medical,medium,toolbench_synthetic,type_mismatch,get_patient_record,True,False,2,0.6,True,0,0.0026334
p2_type_mismatch_o3_mini_toolbench_syn_0034_ddc3b2,toolbench_syn_0034,o3_mini,calendar,easy,toolbench_synthetic,type_mismatch,delete_event,False,False,2,0.6,True,2,0.0068222
p2_type_mismatch_o3_mini_calendar_088_3e66a2,calendar_088,o3_mini,calendar,medium,synthetic,type_mismatch,get_events,True,False,2,0.6,True,2,0.0101332
p2_type_mismatch_o3_mini_calendar_028_80e538,calendar_028,o3_mini,calendar,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,0.0014927
p2_type_mismatch_o3_mini_medical_014_6266b0,medical_014,o3_mini,medical,easy,synthetic,type_mismatch,get_patient_record,True,True,1,0.3,False,0,0.0034793
p2_type_mismatch_o3_mini_weather_012_fad1cb,weather_012,o3_mini,weather,easy,synthetic,type_mismatch,,False,False,0,0.0,False,0,0.0025135
p2_type_mismatch_o3_mini_weather_007_66b790,weather_007,o3_mini,weather,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,0.0025267
p2_type_mismatch_o3_mini_medical_047_f9ca67,medical_047,o3_mini,medical,easy,synthetic,type_mismatch,check_drug_interaction,True,True,1,0.3,False,0,0.0027753
p2_type_mismatch_o3_mini_toolbench_syn_0045_069d4c,toolbench_syn_0045,o3_mini,weather,easy,toolbench_synthetic,type_mismatch,get_weather,True,False,2,0.6,True,0,0.0029898
p2_type_mismatch_o3_mini_toolbench_syn_0096_ce9f5c,toolbench_syn_0096,o3_mini,weather,medium,toolbench_synthetic,type_mismatch,get_historical,False,False,2,0.6,True,2,0.0103532
p2_type_mismatch_o3_mini_weather_027_ba9e77,weather_027,o3_mini,weather,easy,synthetic,type_mismatch,,False,False,0,0.0,False,0,0.0030987
p2_type_mismatch_o3_mini_weather_090_0767e1,weather_090,o3_mini,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.0130834
p2_type_mismatch_o3_mini_calendar_085_646e34,calendar_085,o3_mini,calendar,medium,synthetic,type_mismatch,create_event,True,True,1,0.3,False,0,0.0072204
p2_type_mismatch_o3_mini_weather_078_0d2a2a,weather_078,o3_mini,weather,medium,synthetic,type_mismatch,get_forecast,False,False,2,0.6,True,2,0.016533
p2_type_mismatch_o3_mini_medical_008_10fa80,medical_008,o3_mini,medical,easy,synthetic,type_mismatch,schedule_appointment,True,True,1,0.3,False,0,0.0040348
p2_type_mismatch_o3_mini_medical_063_d9e344,medical_063,o3_mini,medical,medium,synthetic,type_mismatch,get_patient_record,True,True,1,0.3,False,0,0.0139403
p2_type_mismatch_o3_mini_calendar_083_f0e011,calendar_083,o3_mini,calendar,medium,synthetic,type_mismatch,create_event,True,False,2,0.6,True,1,0.009438
p2_type_mismatch_o3_mini_calendar_001_7b7745,calendar_001,o3_mini,calendar,easy,synthetic,type_mismatch,,False,False,0,0.0,False,0,0.0012331
p2_type_mismatch_o3_mini_toolbench_syn_0094_495a36,toolbench_syn_0094,o3_mini,medical,medium,toolbench_synthetic,type_mismatch,check_drug_interaction,False,True,1,0.3,False,0,0.0017974
p2_type_mismatch_o3_mini_weather_096_bff17a,weather_096,o3_mini,weather,medium,synthetic,type_mismatch,get_weather,True,False,2,0.6,True,1,0.0154627
p2_type_mismatch_o3_mini_calendar_056_a329fe,calendar_056,o3_mini,calendar,medium,synthetic,type_mismatch,get_events,True,True,1,0.3,False,2,0.0088209
p2_type_mismatch_o3_mini_medical_031_a0b077,medical_031,o3_mini,medical,easy,synthetic,type_mismatch,get_patient_record,True,False,2,0.6,True,0,0.0061039
p2_type_mismatch_o3_mini_medical_038_fb8d9e,medical_038,o3_mini,medical,easy,synthetic,type_mismatch,schedule_appointment,True,True,1,0.3,False,1,0.0034529
p2_type_mismatch_o3_mini_toolbench_syn_0062_345abc,toolbench_syn_0062,o3_mini,weather,hard,toolbench_synthetic,type_mismatch,get_historical,False,False,2,0.6,True,1,0.008569
p2_type_mismatch_o3_mini_toolbench_syn_0053_588843,toolbench_syn_0053,o3_mini,weather,easy,toolbench_synthetic,type_mismatch,get_weather,True,False,2,0.6,True,1,0.0071291
p2_type_mismatch_o3_mini_toolbench_syn_0023_e866f3,toolbench_syn_0023,o3_mini,medical,hard,toolbench_synthetic,type_mismatch,schedule_appointment,False,True,1,0.3,False,1,0.0043516
p2_type_mismatch_o3_mini_calendar_072_6dad5a,calendar_072,o3_mini,calendar,medium,synthetic,type_mismatch,get_events,True,False,2,0.6,True,1,0.0050996
p2_type_mismatch_o3_mini_weather_086_6af4c6,weather_086,o3_mini,weather,medium,synthetic,type_mismatch,get_forecast,False,True,1,0.3,False,2,0.0152152
p2_type_mismatch_o3_mini_toolbench_syn_0093_7fffbc,toolbench_syn_0093,o3_mini,calendar,medium,toolbench_synthetic,type_mismatch,delete_event,False,True,1,0.3,False,0,0.0058971
p2_type_mismatch_o3_mini_calendar_054_1bba57,calendar_054,o3_mini,calendar,medium,synthetic,type_mismatch,get_events,True,True,1,0.3,False,2,0.0089770999999999
p2_out_of_range_o3_mini_weather_097_b4ff14,weather_097,o3_mini,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,1,0.0062634
p2_out_of_range_o3_mini_toolbench_syn_0003_1be3ed,toolbench_syn_0003,o3_mini,calendar,hard,toolbench_synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.0033748
p2_out_of_range_o3_mini_weather_089_5d0dde,weather_089,o3_mini,weather,medium,synthetic,out_of_range,get_forecast,False,False,2,0.84,True,2,0.0231495
p2_out_of_range_o3_mini_weather_051_7cd3ac,weather_051,o3_mini,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,0,0.0077143
p2_out_of_range_o3_mini_calendar_100_682110,calendar_100,o3_mini,calendar,medium,synthetic,out_of_range,get_events,True,False,1,0.7,True,1,0.0084238
p2_out_of_range_o3_mini_medical_098_f71833,medical_098,o3_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,1,0.0084095
p2_out_of_range_o3_mini_calendar_032_25ce83,calendar_032,o3_mini,calendar,easy,synthetic,out_of_range,get_events,True,False,2,0.84,True,0,0.0025641
p2_out_of_range_o3_mini_calendar_021_9a7b27,calendar_021,o3_mini,calendar,easy,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.0073799
p2_out_of_range_o3_mini_toolbench_syn_0058_1aa8d0,toolbench_syn_0058,o3_mini,weather,easy,toolbench_synthetic,out_of_range,get_forecast,False,False,2,0.84,True,1,0.0045606
p2_out_of_range_o3_mini_toolbench_syn_0070_952f44,toolbench_syn_0070,o3_mini,medical,hard,toolbench_synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,0,0.0026433
p2_out_of_range_o3_mini_calendar_081_29ca3a,calendar_081,o3_mini,calendar,medium,synthetic,out_of_range,create_event,True,False,2,0.84,True,1,0.0066781
p2_out_of_range_o3_mini_weather_038_720318,weather_038,o3_mini,weather,easy,synthetic,out_of_range,get_forecast,True,True,1,0.42,False,2,0.0051612
p2_out_of_range_o3_mini_calendar_061_4ac38a,calendar_061,o3_mini,calendar,medium,synthetic,out_of_range,create_event,True,False,2,0.84,True,1,0.00704
p2_out_of_range_o3_mini_weather_005_fbce8c,weather_005,o3_mini,weather,easy,synthetic,out_of_range,get_forecast,True,True,1,0.42,False,1,0.0097251
p2_out_of_range_o3_mini_toolbench_syn_0004_41f974,toolbench_syn_0004,o3_mini,weather,hard,toolbench_synthetic,out_of_range,get_weather,True,False,1,0.7,True,0,0.0024189
p2_out_of_range_o3_mini_weather_094_b1c865,weather_094,o3_mini,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,1,0.0071181
p2_out_of_range_o3_mini_toolbench_syn_0074_b9109d,toolbench_syn_0074,o3_mini,weather,medium,toolbench_synthetic,out_of_range,get_weather,True,False,1,0.7,True,0,0.0015774
p2_out_of_range_o3_mini_calendar_089_7edd54,calendar_089,o3_mini,calendar,medium,synthetic,out_of_range,create_event,True,False,2,0.84,True,1,0.0076439
p2_out_of_range_o3_mini_weather_095_0d8bcd,weather_095,o3_mini,weather,medium,synthetic,out_of_range,get_weather,True,True,1,0.42,False,1,0.0118613
p2_out_of_range_o3_mini_medical_093_178091,medical_093,o3_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,0,0.0078298
p2_out_of_range_o3_mini_toolbench_syn_0040_619b69,toolbench_syn_0040,o3_mini,medical,medium,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,0.0009812
p2_out_of_range_o3_mini_calendar_088_e87f3e,calendar_088,o3_mini,calendar,medium,synthetic,out_of_range,get_events,True,False,1,0.7,True,1,0.0042504
p2_out_of_range_o3_mini_toolbench_syn_0034_31df59,toolbench_syn_0034,o3_mini,calendar,easy,toolbench_synthetic,out_of_range,get_events,False,True,0,0.0,False,0,0.0041954
p2_out_of_range_o3_mini_medical_014_d55a8e,medical_014,o3_mini,medical,easy,synthetic,out_of_range,get_patient_record,True,True,0,0.0,False,0,0.0014828
p2_out_of_range_o3_mini_calendar_028_fb72fa,calendar_028,o3_mini,calendar,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0014751
p2_out_of_range_o3_mini_weather_012_b68a26,weather_012,o3_mini,weather,easy,synthetic,out_of_range,,False,False,0,0.0,False,0,0.0033319
p2_out_of_range_o3_mini_weather_007_2ae9ec,weather_007,o3_mini,weather,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0041987
p2_out_of_range_o3_mini_medical_047_add4c6,medical_047,o3_mini,medical,easy,synthetic,out_of_range,check_drug_interaction,True,True,1,0.42,False,0,0.0035782999999999
p2_out_of_range_o3_mini_toolbench_syn_0096_b48ce0,toolbench_syn_0096,o3_mini,weather,medium,toolbench_synthetic,out_of_range,get_historical,False,False,1,0.7,True,2,0.0045804
p2_out_of_range_o3_mini_toolbench_syn_0045_09d900,toolbench_syn_0045,o3_mini,weather,easy,toolbench_synthetic,out_of_range,get_weather,True,False,1,0.7,True,0,0.0018601
p2_out_of_range_o3_mini_weather_027_c933c8,weather_027,o3_mini,weather,easy,synthetic,out_of_range,,False,False,0,0.0,False,0,0.0036619
p2_out_of_range_o3_mini_weather_090_f3bd47,weather_090,o3_mini,weather,medium,synthetic,out_of_range,get_forecast,False,True,1,0.42,False,2,0.0167761
p2_out_of_range_o3_mini_weather_078_c3cc3e,weather_078,o3_mini,weather,medium,synthetic,out_of_range,get_forecast,False,False,2,0.84,True,2,0.0143198
p2_out_of_range_o3_mini_calendar_085_dbc317,calendar_085,o3_mini,calendar,medium,synthetic,out_of_range,create_event,True,True,1,0.42,False,0,0.0108658
p2_out_of_range_o3_mini_medical_063_fdfaa9,medical_063,o3_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,True,1,0.42,False,0,0.0068893
p2_out_of_range_o3_mini_medical_008_8088e8,medical_008,o3_mini,medical,easy,synthetic,out_of_range,schedule_appointment,True,True,1,0.42,False,0,0.0037114
p2_out_of_range_o3_mini_calendar_083_b97600,calendar_083,o3_mini,calendar,medium,synthetic,out_of_range,create_event,True,False,2,0.84,True,0,0.0076703
p2_out_of_range_o3_mini_calendar_001_051b76,calendar_001,o3_mini,calendar,easy,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.0034342
p2_out_of_range_o3_mini_toolbench_syn_0094_121d80,toolbench_syn_0094,o3_mini,medical,medium,toolbench_synthetic,out_of_range,check_drug_interaction,False,False,2,0.84,True,0,0.0033385
p2_out_of_range_o3_mini_weather_096_e1fd38,weather_096,o3_mini,weather,medium,synthetic,out_of_range,get_forecast,False,True,1,0.42,False,2,0.020482
p2_out_of_range_o3_mini_calendar_056_56944e,calendar_056,o3_mini,calendar,medium,synthetic,out_of_range,get_events,True,False,2,0.84,True,2,0.0072116
p2_out_of_range_o3_mini_medical_031_9882c8,medical_031,o3_mini,medical,easy,synthetic,out_of_range,get_patient_record,True,True,1,0.42,False,0,0.0029601
p2_out_of_range_o3_mini_medical_038_b635b7,medical_038,o3_mini,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,0.001188
p2_out_of_range_o3_mini_toolbench_syn_0053_d8af1a,toolbench_syn_0053,o3_mini,weather,easy,toolbench_synthetic,out_of_range,get_weather,True,False,1,0.7,True,0,0.001584
p2_out_of_range_o3_mini_toolbench_syn_0062_075bfc,toolbench_syn_0062,o3_mini,weather,hard,toolbench_synthetic,out_of_range,get_historical,False,False,1,0.7,True,2,0.0059818
p2_out_of_range_o3_mini_toolbench_syn_0023_b8607e,toolbench_syn_0023,o3_mini,medical,hard,toolbench_synthetic,out_of_range,,False,True,0,0.0,False,0,0.0009735
p2_out_of_range_o3_mini_calendar_072_50c737,calendar_072,o3_mini,calendar,medium,synthetic,out_of_range,get_events,True,True,0,0.0,False,1,0.0050831
p2_out_of_range_o3_mini_weather_086_d04eff,weather_086,o3_mini,weather,medium,synthetic,out_of_range,get_forecast,False,True,1,0.42,False,1,0.0158301
p2_out_of_range_o3_mini_toolbench_syn_0093_ea69e0,toolbench_syn_0093,o3_mini,calendar,medium,toolbench_synthetic,out_of_range,delete_event,False,False,2,0.84,True,2,0.0063679
p2_out_of_range_o3_mini_calendar_054_42729b,calendar_054,o3_mini,calendar,medium,synthetic,out_of_range,get_events,True,False,2,0.84,True,1,0.0072864
p2_missing_required_o3_mini_weather_089_294be0,weather_089,o3_mini,weather,medium,synthetic,missing_required,get_forecast,False,True,1,0.54,False,2,0.0177408
p2_missing_required_o3_mini_weather_097_d2af3c,weather_097,o3_mini,weather,medium,synthetic,missing_required,get_weather,True,True,1,0.54,False,1,0.0100903
p2_missing_required_o3_mini_toolbench_syn_0003_853279,toolbench_syn_0003,o3_mini,calendar,hard,toolbench_synthetic,missing_required,create_event,True,True,1,0.54,False,1,0.0049841
p2_missing_required_o3_mini_calendar_100_6e6369,calendar_100,o3_mini,calendar,medium,synthetic,missing_required,get_events,True,False,2,1.08,True,1,0.0091652
p2_missing_required_o3_mini_weather_051_169c50,weather_051,o3_mini,weather,medium,synthetic,missing_required,get_weather,True,True,1,0.54,False,1,0.0180685999999999
p2_missing_required_o3_mini_calendar_032_7529a6,calendar_032,o3_mini,calendar,easy,synthetic,missing_required,get_events,True,False,2,1.08,True,1,0.0048752
p2_missing_required_o3_mini_medical_098_e975dd,medical_098,o3_mini,medical,medium,synthetic,missing_required,get_patient_record,True,False,2,1.08,True,1,0.0105864
p2_missing_required_o3_mini_calendar_021_db6f46,calendar_021,o3_mini,calendar,easy,synthetic,missing_required,create_event,True,True,1,0.54,False,1,0.0062568
p2_missing_required_o3_mini_toolbench_syn_0058_d96fcf,toolbench_syn_0058,o3_mini,weather,easy,toolbench_synthetic,missing_required,get_forecast,False,False,2,1.08,True,1,0.0047168
p2_missing_required_o3_mini_toolbench_syn_0070_7ed8d9,toolbench_syn_0070,o3_mini,medical,hard,toolbench_synthetic,missing_required,get_patient_record,True,False,2,1.08,True,0,0.0051051
p2_missing_required_o3_mini_calendar_081_3b4dd7,calendar_081,o3_mini,calendar,medium,synthetic,missing_required,create_event,True,False,2,1.08,True,1,0.010626
p2_missing_required_o3_mini_weather_038_a6db95,weather_038,o3_mini,weather,easy,synthetic,missing_required,get_forecast,True,True,1,0.54,False,2,0.0055407
p2_missing_required_o3_mini_calendar_061_9ce690,calendar_061,o3_mini,calendar,medium,synthetic,missing_required,create_event,True,False,2,1.08,True,0,0.0071973
p2_missing_required_o3_mini_weather_005_65b71a,weather_005,o3_mini,weather,easy,synthetic,missing_required,get_forecast,True,True,1,0.54,False,0,0.0066132
p2_missing_required_o3_mini_weather_094_37c492,weather_094,o3_mini,weather,medium,synthetic,missing_required,get_weather,True,True,1,0.54,False,1,0.0106612
p2_missing_required_o3_mini_toolbench_syn_0004_b8cc36,toolbench_syn_0004,o3_mini,weather,hard,toolbench_synthetic,missing_required,get_weather,True,False,2,1.08,True,0,0.0072358
p2_missing_required_o3_mini_calendar_089_fc8601,calendar_089,o3_mini,calendar,medium,synthetic,missing_required,create_event,True,False,2,1.08,True,1,0.0073777
p2_missing_required_o3_mini_toolbench_syn_0074_154c4e,toolbench_syn_0074,o3_mini,weather,medium,toolbench_synthetic,missing_required,get_weather,True,False,2,1.08,True,0,0.0061435
p2_missing_required_o3_mini_medical_093_a93d69,medical_093,o3_mini,medical,medium,synthetic,missing_required,get_patient_record,True,True,1,0.54,False,0,0.010054
p2_missing_required_o3_mini_weather_095_234131,weather_095,o3_mini,weather,medium,synthetic,missing_required,get_weather,True,True,1,0.54,False,1,0.0141272999999999
p2_missing_required_o3_mini_toolbench_syn_0040_975ec3,toolbench_syn_0040,o3_mini,medical,medium,toolbench_synthetic,missing_required,get_patient_record,True,False,2,1.08,True,0,0.0026928
p2_missing_required_o3_mini_toolbench_syn_0034_1d4b54,toolbench_syn_0034,o3_mini,calendar,easy,toolbench_synthetic,missing_required,get_events,False,True,1,0.54,False,0,0.004862
p2_missing_required_o3_mini_medical_014_8df3aa,medical_014,o3_mini,medical,easy,synthetic,missing_required,get_patient_record,True,True,1,0.54,False,0,0.0022891
p2_missing_required_o3_mini_calendar_088_0a9852,calendar_088,o3_mini,calendar,medium,synthetic,missing_required,get_events,True,False,2,1.08,True,0,0.0162052
p2_missing_required_o3_mini_calendar_028_222709,calendar_028,o3_mini,calendar,easy,synthetic,missing_required,create_event,True,True,1,0.54,False,1,0.007051
p2_missing_required_o3_mini_weather_012_ffc2a5,weather_012,o3_mini,weather,easy,synthetic,missing_required,,False,False,0,0.0,False,0,0.0030767
p2_missing_required_o3_mini_weather_007_c5fbb3,weather_007,o3_mini,weather,easy,synthetic,missing_required,,False,False,0,0.0,False,0,0.0039435
p2_missing_required_o3_mini_medical_047_1c5f52,medical_047,o3_mini,medical,easy,synthetic,missing_required,check_drug_interaction,True,True,1,0.54,False,0,0.0027082
p2_missing_required_o3_mini_toolbench_syn_0045_07f40a,toolbench_syn_0045,o3_mini,weather,easy,toolbench_synthetic,missing_required,get_weather,True,False,2,1.08,True,0,0.0033385
p2_missing_required_o3_mini_toolbench_syn_0096_8ebce6,toolbench_syn_0096,o3_mini,weather,medium,toolbench_synthetic,missing_required,get_historical,False,False,2,1.08,True,1,0.0088253
p2_missing_required_o3_mini_weather_027_9ef3bb,weather_027,o3_mini,weather,easy,synthetic,missing_required,,False,False,0,0.0,False,0,0.0041547
p2_missing_required_o3_mini_weather_090_fdb525,weather_090,o3_mini,weather,medium,synthetic,missing_required,get_weather,True,True,1,0.54,False,1,0.0107426
p2_missing_required_o3_mini_weather_078_87e135,weather_078,o3_mini,weather,medium,synthetic,missing_required,get_weather,True,False,2,1.08,True,1,0.0153307
p2_missing_required_o3_mini_calendar_085_7e27a9,calendar_085,o3_mini,calendar,medium,synthetic,missing_required,create_event,True,True,1,0.54,False,1,0.0136796
