session_id,task_id,model,domain,difficulty,injection_type,reached_agent2,reached_agent3,has_tool_errors,propagation_path,amplification_factor,final_correct,cost
p4_wrong_tool_spec_deepseek_v3_weather_009_3728c8,weather_009,deepseek_v3,weather,easy,wrong_tool_spec,False,False,False,[1],1,True,0.00037088
p4_wrong_parameter_spec_deepseek_v3_weather_089_dafd88,weather_089,deepseek_v3,weather,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.0007487
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0003_fb0f61,toolbench_syn_0003,deepseek_v3,calendar,hard,wrong_parameter_spec,False,False,False,[1],1,True,0.00027724
p4_wrong_parameter_spec_deepseek_v3_weather_097_ceb10a,weather_097,deepseek_v3,weather,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00065366
p4_wrong_parameter_spec_deepseek_v3_weather_051_6b6be8,weather_051,deepseek_v3,weather,medium,wrong_parameter_spec,True,False,False,"[1, 2]",2,True,0.00087804
p4_wrong_parameter_spec_deepseek_v3_medical_098_ab9f84,medical_098,deepseek_v3,medical,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.0005255
p4_wrong_parameter_spec_deepseek_v3_calendar_100_cdb095,calendar_100,deepseek_v3,calendar,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00055064
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0058_949911,toolbench_syn_0058,deepseek_v3,weather,easy,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00027614
p4_wrong_parameter_spec_deepseek_v3_calendar_032_1b157c,calendar_032,deepseek_v3,calendar,easy,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00051652
p4_wrong_parameter_spec_deepseek_v3_calendar_021_069db8,calendar_021,deepseek_v3,calendar,easy,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00039311
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0070_8ee260,toolbench_syn_0070,deepseek_v3,medical,hard,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00035055
p4_wrong_parameter_spec_deepseek_v3_weather_038_030a14,weather_038,deepseek_v3,weather,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00030265
p4_wrong_parameter_spec_deepseek_v3_calendar_081_ae7db4,calendar_081,deepseek_v3,calendar,medium,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00063828
p4_wrong_parameter_spec_deepseek_v3_weather_005_760f19,weather_005,deepseek_v3,weather,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00039074
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0004_f7d841,toolbench_syn_0004,deepseek_v3,weather,hard,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.0002717
p4_wrong_parameter_spec_deepseek_v3_calendar_061_78e24a,calendar_061,deepseek_v3,calendar,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00063172
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0074_af0e0c,toolbench_syn_0074,deepseek_v3,weather,medium,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.0002695
p4_wrong_parameter_spec_deepseek_v3_weather_094_fa312b,weather_094,deepseek_v3,weather,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00062987
p4_wrong_parameter_spec_deepseek_v3_weather_095_86c31e,weather_095,deepseek_v3,weather,medium,wrong_parameter_spec,True,False,False,"[1, 2]",2,True,0.00050186
p4_wrong_parameter_spec_deepseek_v3_calendar_089_b73280,calendar_089,deepseek_v3,calendar,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00074485
p4_wrong_parameter_spec_deepseek_v3_medical_093_346574,medical_093,deepseek_v3,medical,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00047919
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0040_cc2170,toolbench_syn_0040,deepseek_v3,medical,medium,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00028994
p4_wrong_parameter_spec_deepseek_v3_calendar_088_e47f81,calendar_088,deepseek_v3,calendar,medium,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00059886
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0034_3fcbdf,toolbench_syn_0034,deepseek_v3,calendar,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00051777
p4_wrong_parameter_spec_deepseek_v3_medical_014_d2324f,medical_014,deepseek_v3,medical,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00034241
p4_wrong_parameter_spec_deepseek_v3_weather_012_fa26a0,weather_012,deepseek_v3,weather,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00035851
p4_wrong_parameter_spec_deepseek_v3_calendar_028_1755b4,calendar_028,deepseek_v3,calendar,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00038053
p4_wrong_parameter_spec_deepseek_v3_weather_007_dbcbf1,weather_007,deepseek_v3,weather,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00032559
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0045_813d8d,toolbench_syn_0045,deepseek_v3,weather,easy,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00024098
p4_wrong_parameter_spec_deepseek_v3_medical_047_8f4395,medical_047,deepseek_v3,medical,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00038532
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0096_8d7fd0,toolbench_syn_0096,deepseek_v3,weather,medium,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00066314
p4_wrong_parameter_spec_deepseek_v3_weather_027_54b82e,weather_027,deepseek_v3,weather,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.000316
p4_wrong_parameter_spec_deepseek_v3_weather_090_bcbdd6,weather_090,deepseek_v3,weather,medium,wrong_parameter_spec,True,False,False,"[1, 2]",2,True,0.00053725
p4_wrong_parameter_spec_deepseek_v3_weather_078_3db490,weather_078,deepseek_v3,weather,medium,wrong_parameter_spec,True,False,False,"[1, 2]",2,True,0.00053069
p4_wrong_parameter_spec_deepseek_v3_calendar_085_37ebca,calendar_085,deepseek_v3,calendar,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.0007205
p4_wrong_parameter_spec_deepseek_v3_medical_063_aa9b6e,medical_063,deepseek_v3,medical,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00043207
p4_wrong_parameter_spec_deepseek_v3_medical_008_c104c1,medical_008,deepseek_v3,medical,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00046273
p4_wrong_parameter_spec_deepseek_v3_calendar_083_916279,calendar_083,deepseek_v3,calendar,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00065086
p4_wrong_parameter_spec_deepseek_v3_calendar_001_9163d6,calendar_001,deepseek_v3,calendar,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00052685
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0094_f07261,toolbench_syn_0094,deepseek_v3,medical,medium,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00038729
p4_wrong_parameter_spec_deepseek_v3_weather_096_e87444,weather_096,deepseek_v3,weather,medium,wrong_parameter_spec,True,False,False,"[1, 2]",2,True,0.00094252
p4_wrong_parameter_spec_deepseek_v3_calendar_056_06343c,calendar_056,deepseek_v3,calendar,medium,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00052868
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0062_ce9edb,toolbench_syn_0062,deepseek_v3,weather,hard,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.0005284
p4_wrong_parameter_spec_deepseek_v3_medical_031_3bb162,medical_031,deepseek_v3,medical,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00045606
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0053_7d2af9,toolbench_syn_0053,deepseek_v3,weather,easy,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00025086
p4_wrong_parameter_spec_deepseek_v3_medical_038_30cea1,medical_038,deepseek_v3,medical,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00047037
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0023_f27bc9,toolbench_syn_0023,deepseek_v3,medical,hard,wrong_parameter_spec,False,False,False,[1],1,True,0.00037621
p4_wrong_parameter_spec_deepseek_v3_weather_086_3f366d,weather_086,deepseek_v3,weather,medium,wrong_parameter_spec,True,False,False,"[1, 2]",2,True,0.00054418
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0093_3d5754,toolbench_syn_0093,deepseek_v3,calendar,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00039973
p4_wrong_parameter_spec_deepseek_v3_calendar_072_afc6fd,calendar_072,deepseek_v3,calendar,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00048374
p4_wrong_parameter_spec_deepseek_v3_weather_039_b89ad1,weather_039,deepseek_v3,weather,easy,wrong_parameter_spec,True,False,False,"[1, 2]",2,True,0.00033794
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0013_7c46f9,toolbench_syn_0013,deepseek_v3,medical,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00036961
p4_wrong_parameter_spec_deepseek_v3_calendar_054_f93f99,calendar_054,deepseek_v3,calendar,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.0005632
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0092_dcdade,toolbench_syn_0092,deepseek_v3,medical,hard,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00035362
p4_wrong_parameter_spec_deepseek_v3_toolbench_syn_0048_5b52be,toolbench_syn_0048,deepseek_v3,medical,hard,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00032099
p4_wrong_parameter_spec_deepseek_v3_weather_070_cf4543,weather_070,deepseek_v3,weather,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.00061611
p4_wrong_parameter_spec_deepseek_v3_calendar_007_b411fa,calendar_007,deepseek_v3,calendar,easy,wrong_parameter_spec,False,True,False,"[1, 3]",2,False,0.00082234
p4_wrong_parameter_spec_deepseek_v3_weather_032_ed07da,weather_032,deepseek_v3,weather,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00034313
p4_wrong_parameter_spec_deepseek_v3_medical_045_e01fdf,medical_045,deepseek_v3,medical,easy,wrong_parameter_spec,False,False,False,[1],1,True,0.00025096
p4_wrong_parameter_spec_deepseek_v3_weather_009_6bcf1f,weather_009,deepseek_v3,weather,easy,wrong_parameter_spec,True,False,False,"[1, 2]",2,True,0.00041806
p4_wrong_parameter_spec_deepseek_v3_calendar_059_3370d8,calendar_059,deepseek_v3,calendar,medium,wrong_parameter_spec,False,False,False,[1],1,True,0.0006695
